wk_file,wk_rank,wr_file,wr_rank,bk_file,bk_rank,target_raw,target_depth,target_bucket,bk_edge_dist,bk_corner_dist,bk_center_dist,wk_bk_chebyshev,wr_bk_manhattan,wk_wr_chebyshev,wk_bk_euclidean,wr_bk_euclidean,wr_bk_aligned,wk_support_close,bk_on_edge,bk_in_corner,wk_square,wr_square,bk_square,position_id,active_color,fullmove_number,fen
1,1,7,4,6,3,draw,-1,draw,2,2,1,5,2,6,5.385164807134504,1.4142135623730951,0,0,0,0,a1,g4,f3,137,w,1,8/8/8/8/6R1/5k2/8/K7 w - - 0 1
1,1,7,4,6,4,draw,-1,draw,2,3,1,5,1,6,5.830951894845301,1.0,1,0,0,0,a1,g4,f4,138,w,1,8/8/8/8/5kR1/8/8/K7 w - - 0 1
1,1,7,4,6,5,draw,-1,draw,2,3,1,5,2,6,6.4031242374328485,1.4142135623730951,0,0,0,0,a1,g4,f5,139,w,1,8/8/8/5k2/6R1/8/8/K7 w - - 0 1
1,1,7,4,7,3,draw,-1,draw,1,2,2,6,1,6,6.324555320336759,1.0,1,0,0,0,a1,g4,g3,140,w,1,8/8/8/8/6R1/6k1/8/K7 w - - 0 1
1,1,7,4,7,5,draw,-1,draw,1,3,2,6,1,6,7.211102550927978,1.0,1,0,0,0,a1,g4,g5,141,w,1,8/8/8/6k1/6R1/8/8/K7 w - - 0 1
1,1,7,4,8,3,draw,-1,draw,0,2,3,7,2,6,7.280109889280518,1.4142135623730951,0,0,1,0,a1,g4,h3,142,w,1,8/8/8/8/6R1/7k/8/K7 w - - 0 1
1,1,7,4,8,4,draw,-1,draw,0,3,3,7,1,6,7.615773105863909,1.0,1,0,1,0,a1,g4,h4,143,w,1,8/8/8/8/6Rk/8/8/K7 w - - 0 1
1,1,7,4,8,5,draw,-1,draw,0,3,3,7,2,6,8.06225774829855,1.4142135623730951,0,0,1,0,a1,g4,h5,144,w,1,8/8/8/7k/6R1/8/8/K7 w - - 0 1
1,1,7,5,6,4,draw,-1,draw,2,3,1,5,2,6,5.830951894845301,1.4142135623730951,0,0,0,0,a1,g5,f4,145,w,1,8/8/8/6R1/5k2/8/8/K7 w - - 0 1
1,1,7,5,6,5,draw,-1,draw,2,3,1,5,1,6,6.4031242374328485,1.0,1,0,0,0,a1,g5,f5,146,w,1,8/8/8/5kR1/8/8/8/K7 w - - 0 1
1,1,7,5,6,6,draw,-1,draw,2,2,1,5,2,6,7.0710678118654755,1.4142135623730951,0,0,0,0,a1,g5,f6,147,w,1,8/8/5k2/6R1/8/8/8/K7 w - - 0 1
1,1,7,5,7,4,draw,-1,draw,1,3,2,6,1,6,6.708203932499369,1.0,1,0,0,0,a1,g5,g4,148,w,1,8/8/8/6R1/6k1/8/8/K7 w - - 0 1
1,1,7,5,7,6,draw,-1,draw,1,2,2,6,1,6,7.810249675906654,1.0,1,0,0,0,a1,g5,g6,149,w,1,8/8/6k1/6R1/8/8/8/K7 w - - 0 1
1,1,7,5,8,4,draw,-1,draw,0,3,3,7,2,6,7.615773105863909,1.4142135623730951,0,0,1,0,a1,g5,h4,150,w,1,8/8/8/6R1/7k/8/8/K7 w - - 0 1
1,1,7,5,8,5,draw,-1,draw,0,3,3,7,1,6,8.06225774829855,1.0,1,0,1,0,a1,g5,h5,151,w,1,8/8/8/6Rk/8/8/8/K7 w - - 0 1
1,1,7,5,8,6,draw,-1,draw,0,2,3,7,2,6,8.602325267042627,1.4142135623730951,0,0,1,0,a1,g5,h6,152,w,1,8/8/7k/6R1/8/8/8/K7 w - - 0 1
1,1,7,6,6,5,draw,-1,draw,2,3,1,5,2,6,6.4031242374328485,1.4142135623730951,0,0,0,0,a1,g6,f5,153,w,1,8/8/6R1/5k2/8/8/8/K7 w - - 0 1
1,1,7,6,6,6,draw,-1,draw,2,2,1,5,1,6,7.0710678118654755,1.0,1,0,0,0,a1,g6,f6,154,w,1,8/8/5kR1/8/8/8/8/K7 w - - 0 1
1,1,7,6,7,5,draw,-1,draw,1,3,2,6,1,6,7.211102550927978,1.0,1,0,0,0,a1,g6,g5,155,w,1,8/8/6R1/6k1/8/8/8/K7 w - - 0 1
1,1,7,6,7,7,draw,-1,draw,1,1,2,6,1,6,8.48528137423857,1.0,1,0,0,0,a1,g6,g7,156,w,1,8/6k1/6R1/8/8/8/8/K7 w - - 0 1
1,1,7,6,8,5,draw,-1,draw,0,3,3,7,2,6,8.06225774829855,1.4142135623730951,0,0,1,0,a1,g6,h5,157,w,1,8/8/6R1/7k/8/8/8/K7 w - - 0 1
1,1,7,6,8,6,draw,-1,draw,0,2,3,7,1,6,8.602325267042627,1.0,1,0,1,0,a1,g6,h6,158,w,1,8/8/6Rk/8/8/8/8/K7 w - - 0 1
1,1,7,6,8,7,draw,-1,draw,0,1,3,7,2,6,9.219544457292887,1.4142135623730951,0,0,1,0,a1,g6,h7,159,w,1,8/7k/6R1/8/8/8/8/K7 w - - 0 1
1,1,7,7,6,6,draw,-1,draw,2,2,1,5,2,6,7.0710678118654755,1.4142135623730951,0,0,0,0,a1,g7,f6,160,w,1,8/6R1/5k2/8/8/8/8/K7 w - - 0 1
1,1,7,7,7,6,draw,-1,draw,1,2,2,6,1,6,7.810249675906654,1.0,1,0,0,0,a1,g7,g6,161,w,1,8/6R1/6k1/8/8/8/8/K7 w - - 0 1
1,1,7,7,8,6,draw,-1,draw,0,2,3,7,2,6,8.602325267042627,1.4142135623730951,0,0,1,0,a1,g7,h6,162,w,1,8/6R1/7k/8/8/8/8/K7 w - - 0 1
1,1,7,7,8,7,draw,-1,draw,0,1,3,7,1,6,9.219544457292887,1.0,1,0,1,0,a1,g7,h7,163,w,1,8/6Rk/8/8/8/8/8/K7 w - - 0 1
1,1,7,7,8,8,draw,-1,draw,0,0,3,7,2,6,9.899494936611665,1.4142135623730951,0,0,1,1,a1,g7,h8,164,w,1,7k/6R1/8/8/8/8/8/K7 w - - 0 1
1,1,7,8,8,7,draw,-1,draw,0,1,3,7,2,7,9.219544457292887,1.4142135623730951,0,0,1,0,a1,g8,h7,165,w,1,6R1/7k/8/8/8/8/8/K7 w - - 0 1
1,1,8,1,7,1,draw,-1,draw,0,1,3,6,1,7,6.0,1.0,1,0,1,0,a1,h1,g1,166,w,1,8/8/8/8/8/8/8/K5kR w - - 0 1
1,1,8,1,7,2,draw,-1,draw,1,1,2,6,2,7,6.082762530298219,1.4142135623730951,0,0,0,0,a1,h1,g2,167,w,1,8/8/8/8/8/8/6k1/K6R w - - 0 1
1,1,8,1,8,2,draw,-1,draw,0,1,3,7,1,7,7.0710678118654755,1.0,1,0,1,0,a1,h1,h2,168,w,1,8/8/8/8/8/8/7k/K6R w - - 0 1
1,1,8,2,7,1,draw,-1,draw,0,1,3,6,2,7,6.0,1.4142135623730951,0,0,1,0,a1,h2,g1,169,w,1,8/8/8/8/8/8/7R/K5k1 w - - 0 1
1,1,8,2,7,2,draw,-1,draw,1,1,2,6,1,7,6.082762530298219,1.0,1,0,0,0,a1,h2,g2,170,w,1,8/8/8/8/8/8/6kR/K7 w - - 0 1
1,1,8,2,7,3,draw,-1,draw,1,2,2,6,2,7,6.324555320336759,1.4142135623730951,0,0,0,0,a1,h2,g3,171,w,1,8/8/8/8/8/6k1/7R/K7 w - - 0 1
1,1,8,2,8,1,draw,-1,draw,0,0,3,7,1,7,7.0,1.0,1,0,1,1,a1,h2,h1,172,w,1,8/8/8/8/8/8/7R/K6k w - - 0 1
1,1,8,2,8,3,draw,-1,draw,0,2,3,7,1,7,7.280109889280518,1.0,1,0,1,0,a1,h2,h3,173,w,1,8/8/8/8/8/7k/7R/K7 w - - 0 1
1,1,8,3,7,2,draw,-1,draw,1,1,2,6,2,7,6.082762530298219,1.4142135623730951,0,0,0,0,a1,h3,g2,174,w,1,8/8/8/8/8/7R/6k1/K7 w - - 0 1
1,1,8,3,7,3,draw,-1,draw,1,2,2,6,1,7,6.324555320336759,1.0,1,0,0,0,a1,h3,g3,175,w,1,8/8/8/8/8/6kR/8/K7 w - - 0 1
1,1,8,3,7,4,draw,-1,draw,1,3,2,6,2,7,6.708203932499369,1.4142135623730951,0,0,0,0,a1,h3,g4,176,w,1,8/8/8/8/6k1/7R/8/K7 w - - 0 1
1,1,8,3,8,2,draw,-1,draw,0,1,3,7,1,7,7.0710678118654755,1.0,1,0,1,0,a1,h3,h2,177,w,1,8/8/8/8/8/7R/7k/K7 w - - 0 1
1,1,8,3,8,4,draw,-1,draw,0,3,3,7,1,7,7.615773105863909,1.0,1,0,1,0,a1,h3,h4,178,w,1,8/8/8/8/7k/7R/8/K7 w - - 0 1
1,1,8,4,7,3,draw,-1,draw,1,2,2,6,2,7,6.324555320336759,1.4142135623730951,0,0,0,0,a1,h4,g3,179,w,1,8/8/8/8/7R/6k1/8/K7 w - - 0 1
1,1,8,4,7,4,draw,-1,draw,1,3,2,6,1,7,6.708203932499369,1.0,1,0,0,0,a1,h4,g4,180,w,1,8/8/8/8/6kR/8/8/K7 w - - 0 1
1,1,8,4,7,5,draw,-1,draw,1,3,2,6,2,7,7.211102550927978,1.4142135623730951,0,0,0,0,a1,h4,g5,181,w,1,8/8/8/6k1/7R/8/8/K7 w - - 0 1
1,1,8,4,8,3,draw,-1,draw,0,2,3,7,1,7,7.280109889280518,1.0,1,0,1,0,a1,h4,h3,182,w,1,8/8/8/8/7R/7k/8/K7 w - - 0 1
1,1,8,4,8,5,draw,-1,draw,0,3,3,7,1,7,8.06225774829855,1.0,1,0,1,0,a1,h4,h5,183,w,1,8/8/8/7k/7R/8/8/K7 w - - 0 1
1,1,8,5,7,4,draw,-1,draw,1,3,2,6,2,7,6.708203932499369,1.4142135623730951,0,0,0,0,a1,h5,g4,184,w,1,8/8/8/7R/6k1/8/8/K7 w - - 0 1
1,1,8,5,7,5,draw,-1,draw,1,3,2,6,1,7,7.211102550927978,1.0,1,0,0,0,a1,h5,g5,185,w,1,8/8/8/6kR/8/8/8/K7 w - - 0 1
1,1,8,5,7,6,draw,-1,draw,1,2,2,6,2,7,7.810249675906654,1.4142135623730951,0,0,0,0,a1,h5,g6,186,w,1,8/8/6k1/7R/8/8/8/K7 w - - 0 1
1,1,8,5,8,4,draw,-1,draw,0,3,3,7,1,7,7.615773105863909,1.0,1,0,1,0,a1,h5,h4,187,w,1,8/8/8/7R/7k/8/8/K7 w - - 0 1
1,1,8,5,8,6,draw,-1,draw,0,2,3,7,1,7,8.602325267042627,1.0,1,0,1,0,a1,h5,h6,188,w,1,8/8/7k/7R/8/8/8/K7 w - - 0 1
1,1,8,6,7,5,draw,-1,draw,1,3,2,6,2,7,7.211102550927978,1.4142135623730951,0,0,0,0,a1,h6,g5,189,w,1,8/8/7R/6k1/8/8/8/K7 w - - 0 1
1,1,8,6,7,6,draw,-1,draw,1,2,2,6,1,7,7.810249675906654,1.0,1,0,0,0,a1,h6,g6,190,w,1,8/8/6kR/8/8/8/8/K7 w - - 0 1
1,1,8,6,7,7,draw,-1,draw,1,1,2,6,2,7,8.48528137423857,1.4142135623730951,0,0,0,0,a1,h6,g7,191,w,1,8/6k1/7R/8/8/8/8/K7 w - - 0 1
1,1,8,6,8,5,draw,-1,draw,0,3,3,7,1,7,8.06225774829855,1.0,1,0,1,0,a1,h6,h5,192,w,1,8/8/7R/7k/8/8/8/K7 w - - 0 1
1,1,8,6,8,7,draw,-1,draw,0,1,3,7,1,7,9.219544457292887,1.0,1,0,1,0,a1,h6,h7,193,w,1,8/7k/7R/8/8/8/8/K7 w - - 0 1
1,1,8,7,7,6,draw,-1,draw,1,2,2,6,2,7,7.810249675906654,1.4142135623730951,0,0,0,0,a1,h7,g6,194,w,1,8/7R/6k1/8/8/8/8/K7 w - - 0 1
1,1,8,7,7,7,draw,-1,draw,1,1,2,6,1,7,8.48528137423857,1.0,1,0,0,0,a1,h7,g7,195,w,1,8/6kR/8/8/8/8/8/K7 w - - 0 1
1,1,8,7,8,6,draw,-1,draw,0,2,3,7,1,7,8.602325267042627,1.0,1,0,1,0,a1,h7,h6,196,w,1,8/7R/7k/8/8/8/8/K7 w - - 0 1
1,1,8,7,8,8,draw,-1,draw,0,0,3,7,1,7,9.899494936611665,1.0,1,0,1,1,a1,h7,h8,197,w,1,7k/7R/8/8/8/8/8/K7 w - - 0 1
1,1,8,8,7,7,draw,-1,draw,1,1,2,6,2,7,8.48528137423857,1.4142135623730951,0,0,0,0,a1,h8,g7,198,w,1,7R/6k1/8/8/8/8/8/K7 w - - 0 1
1,1,8,8,8,7,draw,-1,draw,0,1,3,7,1,7,9.219544457292887,1.0,1,0,1,0,a1,h8,h7,199,w,1,7R/7k/8/8/8/8/8/K7 w - - 0 1
2,1,1,3,1,4,draw,-1,draw,0,3,3,3,1,2,3.1622776601683795,1.0,1,0,1,0,b1,a3,a4,200,w,1,8/8/8/8/k7/R7/8/1K6 w - - 0 1
2,1,1,3,2,3,draw,-1,draw,1,2,2,2,1,2,2.0,1.0,1,1,0,0,b1,a3,b3,201,w,1,8/8/8/8/8/Rk6/8/1K6 w - - 0 1
2,1,1,3,2,4,draw,-1,draw,1,3,2,3,2,2,3.0,1.4142135623730951,0,0,0,0,b1,a3,b4,202,w,1,8/8/8/8/1k6/R7/8/1K6 w - - 0 1
2,1,1,4,1,3,draw,-1,draw,0,2,3,2,1,3,2.23606797749979,1.0,1,1,1,0,b1,a4,a3,203,w,1,8/8/8/8/R7/k7/8/1K6 w - - 0 1
2,1,1,4,1,5,draw,-1,draw,0,3,3,4,1,3,4.123105625617661,1.0,1,0,1,0,b1,a4,a5,204,w,1,8/8/8/k7/R7/8/8/1K6 w - - 0 1
2,1,1,4,2,3,draw,-1,draw,1,2,2,2,2,3,2.0,1.4142135623730951,0,1,0,0,b1,a4,b3,205,w,1,8/8/8/8/R7/1k6/8/1K6 w - - 0 1
2,1,1,4,2,4,draw,-1,draw,1,3,2,3,1,3,3.0,1.0,1,0,0,0,b1,a4,b4,206,w,1,8/8/8/8/Rk6/8/8/1K6 w - - 0 1
2,1,1,4,2,5,draw,-1,draw,1,3,2,4,2,3,4.0,1.4142135623730951,0,0,0,0,b1,a4,b5,207,w,1,8/8/8/1k6/R7/8/8/1K6 w - - 0 1
2,1,1,5,1,4,draw,-1,draw,0,3,3,3,1,4,3.1622776601683795,1.0,1,0,1,0,b1,a5,a4,208,w,1,8/8/8/R7/k7/8/8/1K6 w - - 0 1
2,1,1,5,1,6,draw,-1,draw,0,2,3,5,1,4,5.0990195135927845,1.0,1,0,1,0,b1,a5,a6,209,w,1,8/8/k7/R7/8/8/8/1K6 w - - 0 1
2,1,1,5,2,4,draw,-1,draw,1,3,2,3,2,4,3.0,1.4142135623730951,0,0,0,0,b1,a5,b4,210,w,1,8/8/8/R7/1k6/8/8/1K6 w - - 0 1
2,1,1,5,2,5,draw,-1,draw,1,3,2,4,1,4,4.0,1.0,1,0,0,0,b1,a5,b5,211,w,1,8/8/8/Rk6/8/8/8/1K6 w - - 0 1
2,1,1,5,2,6,draw,-1,draw,1,2,2,5,2,4,5.0,1.4142135623730951,0,0,0,0,b1,a5,b6,212,w,1,8/8/1k6/R7/8/8/8/1K6 w - - 0 1
2,1,1,6,1,5,draw,-1,draw,0,3,3,4,1,5,4.123105625617661,1.0,1,0,1,0,b1,a6,a5,213,w,1,8/8/R7/k7/8/8/8/1K6 w - - 0 1
2,1,1,6,1,7,draw,-1,draw,0,1,3,6,1,5,6.082762530298219,1.0,1,0,1,0,b1,a6,a7,214,w,1,8/k7/R7/8/8/8/8/1K6 w - - 0 1
2,1,1,6,2,5,draw,-1,draw,1,3,2,4,2,5,4.0,1.4142135623730951,0,0,0,0,b1,a6,b5,215,w,1,8/8/R7/1k6/8/8/8/1K6 w - - 0 1
2,1,1,6,2,6,draw,-1,draw,1,2,2,5,1,5,5.0,1.0,1,0,0,0,b1,a6,b6,216,w,1,8/8/Rk6/8/8/8/8/1K6 w - - 0 1
2,1,1,6,2,7,draw,-1,draw,1,1,2,6,2,5,6.0,1.4142135623730951,0,0,0,0,b1,a6,b7,217,w,1,8/1k6/R7/8/8/8/8/1K6 w - - 0 1
2,1,1,7,1,6,draw,-1,draw,0,2,3,5,1,6,5.0990195135927845,1.0,1,0,1,0,b1,a7,a6,218,w,1,8/R7/k7/8/8/8/8/1K6 w - - 0 1
2,1,1,7,1,8,draw,-1,draw,0,0,3,7,1,6,7.0710678118654755,1.0,1,0,1,1,b1,a7,a8,219,w,1,k7/R7/8/8/8/8/8/1K6 w - - 0 1
2,1,1,7,2,6,draw,-1,draw,1,2,2,5,2,6,5.0,1.4142135623730951,0,0,0,0,b1,a7,b6,220,w,1,8/R7/1k6/8/8/8/8/1K6 w - - 0 1
2,1,1,7,2,7,draw,-1,draw,1,1,2,6,1,6,6.0,1.0,1,0,0,0,b1,a7,b7,221,w,1,8/Rk6/8/8/8/8/8/1K6 w - - 0 1
2,1,1,7,2,8,draw,-1,draw,0,1,3,7,2,6,7.0,1.4142135623730951,0,0,1,0,b1,a7,b8,222,w,1,1k6/R7/8/8/8/8/8/1K6 w - - 0 1
2,1,1,8,1,7,draw,-1,draw,0,1,3,6,1,7,6.082762530298219,1.0,1,0,1,0,b1,a8,a7,223,w,1,R7/k7/8/8/8/8/8/1K6 w - - 0 1
2,1,1,8,2,7,draw,-1,draw,1,1,2,6,2,7,6.0,1.4142135623730951,0,0,0,0,b1,a8,b7,224,w,1,R7/1k6/8/8/8/8/8/1K6 w - - 0 1
2,1,1,8,2,8,draw,-1,draw,0,1,3,7,1,7,7.0,1.0,1,0,1,0,b1,a8,b8,225,w,1,Rk6/8/8/8/8/8/8/1K6 w - - 0 1
2,1,2,3,1,3,draw,-1,draw,0,2,3,2,1,2,2.23606797749979,1.0,1,1,1,0,b1,b3,a3,226,w,1,8/8/8/8/8/kR6/8/1K6 w - - 0 1
2,1,2,3,1,4,draw,-1,draw,0,3,3,3,2,2,3.1622776601683795,1.4142135623730951,0,0,1,0,b1,b3,a4,227,w,1,8/8/8/8/k7/1R6/8/1K6 w - - 0 1
2,1,2,3,2,4,draw,-1,draw,1,3,2,3,1,2,3.0,1.0,1,0,0,0,b1,b3,b4,228,w,1,8/8/8/8/1k6/1R6/8/1K6 w - - 0 1
2,1,2,3,3,3,draw,-1,draw,2,2,1,2,1,2,2.23606797749979,1.0,1,1,0,0,b1,b3,c3,229,w,1,8/8/8/8/8/1Rk5/8/1K6 w - - 0 1
2,1,2,3,3,4,draw,-1,draw,2,3,1,3,2,2,3.1622776601683795,1.4142135623730951,0,0,0,0,b1,b3,c4,230,w,1,8/8/8/8/2k5/1R6/8/1K6 w - - 0 1
2,1,2,4,1,3,draw,-1,draw,0,2,3,2,2,3,2.23606797749979,1.4142135623730951,0,1,1,0,b1,b4,a3,231,w,1,8/8/8/8/1R6/k7/8/1K6 w - - 0 1
2,1,2,4,1,4,draw,-1,draw,0,3,3,3,1,3,3.1622776601683795,1.0,1,0,1,0,b1,b4,a4,232,w,1,8/8/8/8/kR6/8/8/1K6 w - - 0 1
2,1,2,4,1,5,draw,-1,draw,0,3,3,4,2,3,4.123105625617661,1.4142135623730951,0,0,1,0,b1,b4,a5,233,w,1,8/8/8/k7/1R6/8/8/1K6 w - - 0 1
2,1,2,4,2,3,draw,-1,draw,1,2,2,2,1,3,2.0,1.0,1,1,0,0,b1,b4,b3,234,w,1,8/8/8/8/1R6/1k6/8/1K6 w - - 0 1
2,1,2,4,2,5,draw,-1,draw,1,3,2,4,1,3,4.0,1.0,1,0,0,0,b1,b4,b5,235,w,1,8/8/8/1k6/1R6/8/8/1K6 w - - 0 1
2,1,2,4,3,3,draw,-1,draw,2,2,1,2,2,3,2.23606797749979,1.4142135623730951,0,1,0,0,b1,b4,c3,236,w,1,8/8/8/8/1R6/2k5/8/1K6 w - - 0 1
2,1,2,4,3,4,draw,-1,draw,2,3,1,3,1,3,3.1622776601683795,1.0,1,0,0,0,b1,b4,c4,237,w,1,8/8/8/8/1Rk5/8/8/1K6 w - - 0 1
2,1,2,4,3,5,draw,-1,draw,2,3,1,4,2,3,4.123105625617661,1.4142135623730951,0,0,0,0,b1,b4,c5,238,w,1,8/8/8/2k5/1R6/8/8/1K6 w - - 0 1
2,1,2,5,1,4,draw,-1,draw,0,3,3,3,2,4,3.1622776601683795,1.4142135623730951,0,0,1,0,b1,b5,a4,239,w,1,8/8/8/1R6/k7/8/8/1K6 w - - 0 1
2,1,2,5,1,5,draw,-1,draw,0,3,3,4,1,4,4.123105625617661,1.0,1,0,1,0,b1,b5,a5,240,w,1,8/8/8/kR6/8/8/8/1K6 w - - 0 1
2,1,2,5,1,6,draw,-1,draw,0,2,3,5,2,4,5.0990195135927845,1.4142135623730951,0,0,1,0,b1,b5,a6,241,w,1,8/8/k7/1R6/8/8/8/1K6 w - - 0 1
2,1,2,5,2,4,draw,-1,draw,1,3,2,3,1,4,3.0,1.0,1,0,0,0,b1,b5,b4,242,w,1,8/8/8/1R6/1k6/8/8/1K6 w - - 0 1
2,1,2,5,2,6,draw,-1,draw,1,2,2,5,1,4,5.0,1.0,1,0,0,0,b1,b5,b6,243,w,1,8/8/1k6/1R6/8/8/8/1K6 w - - 0 1
2,1,2,5,3,4,draw,-1,draw,2,3,1,3,2,4,3.1622776601683795,1.4142135623730951,0,0,0,0,b1,b5,c4,244,w,1,8/8/8/1R6/2k5/8/8/1K6 w - - 0 1
2,1,2,5,3,5,draw,-1,draw,2,3,1,4,1,4,4.123105625617661,1.0,1,0,0,0,b1,b5,c5,245,w,1,8/8/8/1Rk5/8/8/8/1K6 w - - 0 1
2,1,2,5,3,6,draw,-1,draw,2,2,1,5,2,4,5.0990195135927845,1.4142135623730951,0,0,0,0,b1,b5,c6,246,w,1,8/8/2k5/1R6/8/8/8/1K6 w - - 0 1
2,1,2,6,1,5,draw,-1,draw,0,3,3,4,2,5,4.123105625617661,1.4142135623730951,0,0,1,0,b1,b6,a5,247,w,1,8/8/1R6/k7/8/8/8/1K6 w - - 0 1
2,1,2,6,1,6,draw,-1,draw,0,2,3,5,1,5,5.0990195135927845,1.0,1,0,1,0,b1,b6,a6,248,w,1,8/8/kR6/8/8/8/8/1K6 w - - 0 1
2,1,2,6,1,7,draw,-1,draw,0,1,3,6,2,5,6.082762530298219,1.4142135623730951,0,0,1,0,b1,b6,a7,249,w,1,8/k7/1R6/8/8/8/8/1K6 w - - 0 1
2,1,2,6,2,5,draw,-1,draw,1,3,2,4,1,5,4.0,1.0,1,0,0,0,b1,b6,b5,250,w,1,8/8/1R6/1k6/8/8/8/1K6 w - - 0 1
2,1,2,6,2,7,draw,-1,draw,1,1,2,6,1,5,6.0,1.0,1,0,0,0,b1,b6,b7,251,w,1,8/1k6/1R6/8/8/8/8/1K6 w - - 0 1
2,1,2,6,3,5,draw,-1,draw,2,3,1,4,2,5,4.123105625617661,1.4142135623730951,0,0,0,0,b1,b6,c5,252,w,1,8/8/1R6/2k5/8/8/8/1K6 w - - 0 1
2,1,2,6,3,6,draw,-1,draw,2,2,1,5,1,5,5.0990195135927845,1.0,1,0,0,0,b1,b6,c6,253,w,1,8/8/1Rk5/8/8/8/8/1K6 w - - 0 1
2,1,2,6,3,7,draw,-1,draw,1,2,2,6,2,5,6.082762530298219,1.4142135623730951,0,0,0,0,b1,b6,c7,254,w,1,8/2k5/1R6/8/8/8/8/1K6 w - - 0 1
2,1,2,7,1,6,draw,-1,draw,0,2,3,5,2,6,5.0990195135927845,1.4142135623730951,0,0,1,0,b1,b7,a6,255,w,1,8/1R6/k7/8/8/8/8/1K6 w - - 0 1
2,1,2,7,1,7,draw,-1,draw,0,1,3,6,1,6,6.082762530298219,1.0,1,0,1,0,b1,b7,a7,256,w,1,8/kR6/8/8/8/8/8/1K6 w - - 0 1
2,1,2,7,1,8,draw,-1,draw,0,0,3,7,2,6,7.0710678118654755,1.4142135623730951,0,0,1,1,b1,b7,a8,257,w,1,k7/1R6/8/8/8/8/8/1K6 w - - 0 1
2,1,2,7,2,6,draw,-1,draw,1,2,2,5,1,6,5.0,1.0,1,0,0,0,b1,b7,b6,258,w,1,8/1R6/1k6/8/8/8/8/1K6 w - - 0 1
2,1,2,7,2,8,draw,-1,draw,0,1,3,7,1,6,7.0,1.0,1,0,1,0,b1,b7,b8,259,w,1,1k6/1R6/8/8/8/8/8/1K6 w - - 0 1
2,1,2,7,3,6,draw,-1,draw,2,2,1,5,2,6,5.0990195135927845,1.4142135623730951,0,0,0,0,b1,b7,c6,260,w,1,8/1R6/2k5/8/8/8/8/1K6 w - - 0 1
2,1,2,7,3,7,draw,-1,draw,1,2,2,6,1,6,6.082762530298219,1.0,1,0,0,0,b1,b7,c7,261,w,1,8/1Rk5/8/8/8/8/8/1K6 w - - 0 1
2,1,2,7,3,8,draw,-1,draw,0,2,3,7,2,6,7.0710678118654755,1.4142135623730951,0,0,1,0,b1,b7,c8,262,w,1,2k5/1R6/8/8/8/8/8/1K6 w - - 0 1
2,1,2,8,1,7,draw,-1,draw,0,1,3,6,2,7,6.082762530298219,1.4142135623730951,0,0,1,0,b1,b8,a7,263,w,1,1R6/k7/8/8/8/8/8/1K6 w - - 0 1
2,1,2,8,1,8,draw,-1,draw,0,0,3,7,1,7,7.0710678118654755,1.0,1,0,1,1,b1,b8,a8,264,w,1,kR6/8/8/8/8/8/8/1K6 w - - 0 1
2,1,2,8,2,7,draw,-1,draw,1,1,2,6,1,7,6.0,1.0,1,0,0,0,b1,b8,b7,265,w,1,1R6/1k6/8/8/8/8/8/1K6 w - - 0 1
2,1,2,8,3,7,draw,-1,draw,1,2,2,6,2,7,6.082762530298219,1.4142135623730951,0,0,0,0,b1,b8,c7,266,w,1,1R6/2k5/8/8/8/8/8/1K6 w - - 0 1
2,1,2,8,3,8,draw,-1,draw,0,2,3,7,1,7,7.0710678118654755,1.0,1,0,1,0,b1,b8,c8,267,w,1,1Rk5/8/8/8/8/8/8/1K6 w - - 0 1
2,1,3,3,2,3,draw,-1,draw,1,2,2,2,1,2,2.0,1.0,1,1,0,0,b1,c3,b3,268,w,1,8/8/8/8/8/1kR5/8/1K6 w - - 0 1
2,1,3,3,2,4,draw,-1,draw,1,3,2,3,2,2,3.0,1.4142135623730951,0,0,0,0,b1,c3,b4,269,w,1,8/8/8/8/1k6/2R5/8/1K6 w - - 0 1
2,1,3,3,3,4,draw,-1,draw,2,3,1,3,1,2,3.1622776601683795,1.0,1,0,0,0,b1,c3,c4,270,w,1,8/8/8/8/2k5/2R5/8/1K6 w - - 0 1
2,1,3,3,4,2,draw,-1,draw,1,3,2,2,2,2,2.23606797749979,1.4142135623730951,0,1,0,0,b1,c3,d2,271,w,1,8/8/8/8/8/2R5/3k4/1K6 w - - 0 1
2,1,3,3,4,3,draw,-1,draw,2,3,1,2,1,2,2.8284271247461903,1.0,1,1,0,0,b1,c3,d3,272,w,1,8/8/8/8/8/2Rk4/8/1K6 w - - 0 1
2,1,3,3,4,4,draw,-1,draw,3,3,0,3,2,2,3.605551275463989,1.4142135623730951,0,0,0,0,b1,c3,d4,273,w,1,8/8/8/8/3k4/2R5/8/1K6 w - - 0 1
2,1,3,4,2,3,draw,-1,draw,1,2,2,2,2,3,2.0,1.4142135623730951,0,1,0,0,b1,c4,b3,274,w,1,8/8/8/8/2R5/1k6/8/1K6 w - - 0 1
2,1,3,4,2,4,draw,-1,draw,1,3,2,3,1,3,3.0,1.0,1,0,0,0,b1,c4,b4,275,w,1,8/8/8/8/1kR5/8/8/1K6 w - - 0 1
2,1,3,4,2,5,draw,-1,draw,1,3,2,4,2,3,4.0,1.4142135623730951,0,0,0,0,b1,c4,b5,276,w,1,8/8/8/1k6/2R5/8/8/1K6 w - - 0 1
