position_id,wk_file,wk_rank,wr_file,wr_rank,bk_file,bk_rank,wk_square,wr_square,bk_square,fen,target_raw,target_depth,target_bucket,bk_edge_dist,bk_corner_dist,bk_center_dist,wk_bk_chebyshev,wr_bk_manhattan,wk_wr_chebyshev,wk_bk_euclidean,wr_bk_euclidean,wr_bk_aligned,wk_support_close,bk_on_edge,bk_in_corner
144,1,1,7,4,8,5,a1,g4,h5,8/8/8/7k/6R1/8/8/K7 w - - 0 1,draw,-1,draw,0,3,3,7,2,6,8.06225774829855,1.4142135623730951,0,0,1,0
145,1,1,7,5,6,4,a1,g5,f4,8/8/8/6R1/5k2/8/8/K7 w - - 0 1,draw,-1,draw,2,3,1,5,2,6,5.830951894845301,1.4142135623730951,0,0,0,0
146,1,1,7,5,6,5,a1,g5,f5,8/8/8/5kR1/8/8/8/K7 w - - 0 1,draw,-1,draw,2,3,1,5,1,6,6.4031242374328485,1.0,1,0,0,0
147,1,1,7,5,6,6,a1,g5,f6,8/8/5k2/6R1/8/8/8/K7 w - - 0 1,draw,-1,draw,2,2,1,5,2,6,7.0710678118654755,1.4142135623730951,0,0,0,0
148,1,1,7,5,7,4,a1,g5,g4,8/8/8/6R1/6k1/8/8/K7 w - - 0 1,draw,-1,draw,1,3,2,6,1,6,6.708203932499369,1.0,1,0,0,0
149,1,1,7,5,7,6,a1,g5,g6,8/8/6k1/6R1/8/8/8/K7 w - - 0 1,draw,-1,draw,1,2,2,6,1,6,7.810249675906654,1.0,1,0,0,0
150,1,1,7,5,8,4,a1,g5,h4,8/8/8/6R1/7k/8/8/K7 w - - 0 1,draw,-1,draw,0,3,3,7,2,6,7.615773105863909,1.4142135623730951,0,0,1,0
151,1,1,7,5,8,5,a1,g5,h5,8/8/8/6Rk/8/8/8/K7 w - - 0 1,draw,-1,draw,0,3,3,7,1,6,8.06225774829855,1.0,1,0,1,0
152,1,1,7,5,8,6,a1,g5,h6,8/8/7k/6R1/8/8/8/K7 w - - 0 1,draw,-1,draw,0,2,3,7,2,6,8.602325267042627,1.4142135623730951,0,0,1,0
153,1,1,7,6,6,5,a1,g6,f5,8/8/6R1/5k2/8/8/8/K7 w - - 0 1,draw,-1,draw,2,3,1,5,2,6,6.4031242374328485,1.4142135623730951,0,0,0,0
154,1,1,7,6,6,6,a1,g6,f6,8/8/5kR1/8/8/8/8/K7 w - - 0 1,draw,-1,draw,2,2,1,5,1,6,7.0710678118654755,1.0,1,0,0,0
155,1,1,7,6,7,5,a1,g6,g5,8/8/6R1/6k1/8/8/8/K7 w - - 0 1,draw,-1,draw,1,3,2,6,1,6,7.211102550927978,1.0,1,0,0,0
156,1,1,7,6,7,7,a1,g6,g7,8/6k1/6R1/8/8/8/8/K7 w - - 0 1,draw,-1,draw,1,1,2,6,1,6,8.48528137423857,1.0,1,0,0,0
157,1,1,7,6,8,5,a1,g6,h5,8/8/6R1/7k/8/8/8/K7 w - - 0 1,draw,-1,draw,0,3,3,7,2,6,8.06225774829855,1.4142135623730951,0,0,1,0
158,1,1,7,6,8,6,a1,g6,h6,8/8/6Rk/8/8/8/8/K7 w - - 0 1,draw,-1,draw,0,2,3,7,1,6,8.602325267042627,1.0,1,0,1,0
159,1,1,7,6,8,7,a1,g6,h7,8/7k/6R1/8/8/8/8/K7 w - - 0 1,draw,-1,draw,0,1,3,7,2,6,9.219544457292887,1.4142135623730951,0,0,1,0
160,1,1,7,7,6,6,a1,g7,f6,8/6R1/5k2/8/8/8/8/K7 w - - 0 1,draw,-1,draw,2,2,1,5,2,6,7.0710678118654755,1.4142135623730951,0,0,0,0
161,1,1,7,7,7,6,a1,g7,g6,8/6R1/6k1/8/8/8/8/K7 w - - 0 1,draw,-1,draw,1,2,2,6,1,6,7.810249675906654,1.0,1,0,0,0
162,1,1,7,7,8,6,a1,g7,h6,8/6R1/7k/8/8/8/8/K7 w - - 0 1,draw,-1,draw,0,2,3,7,2,6,8.602325267042627,1.4142135623730951,0,0,1,0
163,1,1,7,7,8,7,a1,g7,h7,8/6Rk/8/8/8/8/8/K7 w - - 0 1,draw,-1,draw,0,1,3,7,1,6,9.219544457292887,1.0,1,0,1,0
164,1,1,7,7,8,8,a1,g7,h8,7k/6R1/8/8/8/8/8/K7 w - - 0 1,draw,-1,draw,0,0,3,7,2,6,9.899494936611665,1.4142135623730951,0,0,1,1
165,1,1,7,8,8,7,a1,g8,h7,6R1/7k/8/8/8/8/8/K7 w - - 0 1,draw,-1,draw,0,1,3,7,2,7,9.219544457292887,1.4142135623730951,0,0,1,0
166,1,1,8,1,7,1,a1,h1,g1,8/8/8/8/8/8/8/K5kR w - - 0 1,draw,-1,draw,0,1,3,6,1,7,6.0,1.0,1,0,1,0
167,1,1,8,1,7,2,a1,h1,g2,8/8/8/8/8/8/6k1/K6R w - - 0 1,draw,-1,draw,1,1,2,6,2,7,6.082762530298219,1.4142135623730951,0,0,0,0
168,1,1,8,1,8,2,a1,h1,h2,8/8/8/8/8/8/7k/K6R w - - 0 1,draw,-1,draw,0,1,3,7,1,7,7.0710678118654755,1.0,1,0,1,0
169,1,1,8,2,7,1,a1,h2,g1,8/8/8/8/8/8/7R/K5k1 w - - 0 1,draw,-1,draw,0,1,3,6,2,7,6.0,1.4142135623730951,0,0,1,0
170,1,1,8,2,7,2,a1,h2,g2,8/8/8/8/8/8/6kR/K7 w - - 0 1,draw,-1,draw,1,1,2,6,1,7,6.082762530298219,1.0,1,0,0,0
171,1,1,8,2,7,3,a1,h2,g3,8/8/8/8/8/6k1/7R/K7 w - - 0 1,draw,-1,draw,1,2,2,6,2,7,6.324555320336759,1.4142135623730951,0,0,0,0
172,1,1,8,2,8,1,a1,h2,h1,8/8/8/8/8/8/7R/K6k w - - 0 1,draw,-1,draw,0,0,3,7,1,7,7.0,1.0,1,0,1,1
173,1,1,8,2,8,3,a1,h2,h3,8/8/8/8/8/7k/7R/K7 w - - 0 1,draw,-1,draw,0,2,3,7,1,7,7.280109889280518,1.0,1,0,1,0
174,1,1,8,3,7,2,a1,h3,g2,8/8/8/8/8/7R/6k1/K7 w - - 0 1,draw,-1,draw,1,1,2,6,2,7,6.082762530298219,1.4142135623730951,0,0,0,0
175,1,1,8,3,7,3,a1,h3,g3,8/8/8/8/8/6kR/8/K7 w - - 0 1,draw,-1,draw,1,2,2,6,1,7,6.324555320336759,1.0,1,0,0,0
176,1,1,8,3,7,4,a1,h3,g4,8/8/8/8/6k1/7R/8/K7 w - - 0 1,draw,-1,draw,1,3,2,6,2,7,6.708203932499369,1.4142135623730951,0,0,0,0
177,1,1,8,3,8,2,a1,h3,h2,8/8/8/8/8/7R/7k/K7 w - - 0 1,draw,-1,draw,0,1,3,7,1,7,7.0710678118654755,1.0,1,0,1,0
178,1,1,8,3,8,4,a1,h3,h4,8/8/8/8/7k/7R/8/K7 w - - 0 1,draw,-1,draw,0,3,3,7,1,7,7.615773105863909,1.0,1,0,1,0
179,1,1,8,4,7,3,a1,h4,g3,8/8/8/8/7R/6k1/8/K7 w - - 0 1,draw,-1,draw,1,2,2,6,2,7,6.324555320336759,1.4142135623730951,0,0,0,0
180,1,1,8,4,7,4,a1,h4,g4,8/8/8/8/6kR/8/8/K7 w - - 0 1,draw,-1,draw,1,3,2,6,1,7,6.708203932499369,1.0,1,0,0,0
181,1,1,8,4,7,5,a1,h4,g5,8/8/8/6k1/7R/8/8/K7 w - - 0 1,draw,-1,draw,1,3,2,6,2,7,7.211102550927978,1.4142135623730951,0,0,0,0
182,1,1,8,4,8,3,a1,h4,h3,8/8/8/8/7R/7k/8/K7 w - - 0 1,draw,-1,draw,0,2,3,7,1,7,7.280109889280518,1.0,1,0,1,0
183,1,1,8,4,8,5,a1,h4,h5,8/8/8/7k/7R/8/8/K7 w - - 0 1,draw,-1,draw,0,3,3,7,1,7,8.06225774829855,1.0,1,0,1,0
184,1,1,8,5,7,4,a1,h5,g4,8/8/8/7R/6k1/8/8/K7 w - - 0 1,draw,-1,draw,1,3,2,6,2,7,6.708203932499369,1.4142135623730951,0,0,0,0
185,1,1,8,5,7,5,a1,h5,g5,8/8/8/6kR/8/8/8/K7 w - - 0 1,draw,-1,draw,1,3,2,6,1,7,7.211102550927978,1.0,1,0,0,0
186,1,1,8,5,7,6,a1,h5,g6,8/8/6k1/7R/8/8/8/K7 w - - 0 1,draw,-1,draw,1,2,2,6,2,7,7.810249675906654,1.4142135623730951,0,0,0,0
187,1,1,8,5,8,4,a1,h5,h4,8/8/8/7R/7k/8/8/K7 w - - 0 1,draw,-1,draw,0,3,3,7,1,7,7.615773105863909,1.0,1,0,1,0
188,1,1,8,5,8,6,a1,h5,h6,8/8/7k/7R/8/8/8/K7 w - - 0 1,draw,-1,draw,0,2,3,7,1,7,8.602325267042627,1.0,1,0,1,0
189,1,1,8,6,7,5,a1,h6,g5,8/8/7R/6k1/8/8/8/K7 w - - 0 1,draw,-1,draw,1,3,2,6,2,7,7.211102550927978,1.4142135623730951,0,0,0,0
190,1,1,8,6,7,6,a1,h6,g6,8/8/6kR/8/8/8/8/K7 w - - 0 1,draw,-1,draw,1,2,2,6,1,7,7.810249675906654,1.0,1,0,0,0
191,1,1,8,6,7,7,a1,h6,g7,8/6k1/7R/8/8/8/8/K7 w - - 0 1,draw,-1,draw,1,1,2,6,2,7,8.48528137423857,1.4142135623730951,0,0,0,0
192,1,1,8,6,8,5,a1,h6,h5,8/8/7R/7k/8/8/8/K7 w - - 0 1,draw,-1,draw,0,3,3,7,1,7,8.06225774829855,1.0,1,0,1,0
193,1,1,8,6,8,7,a1,h6,h7,8/7k/7R/8/8/8/8/K7 w - - 0 1,draw,-1,draw,0,1,3,7,1,7,9.219544457292887,1.0,1,0,1,0
194,1,1,8,7,7,6,a1,h7,g6,8/7R/6k1/8/8/8/8/K7 w - - 0 1,draw,-1,draw,1,2,2,6,2,7,7.810249675906654,1.4142135623730951,0,0,0,0
195,1,1,8,7,7,7,a1,h7,g7,8/6kR/8/8/8/8/8/K7 w - - 0 1,draw,-1,draw,1,1,2,6,1,7,8.48528137423857,1.0,1,0,0,0
196,1,1,8,7,8,6,a1,h7,h6,8/7R/7k/8/8/8/8/K7 w - - 0 1,draw,-1,draw,0,2,3,7,1,7,8.602325267042627,1.0,1,0,1,0
197,1,1,8,7,8,8,a1,h7,h8,7k/7R/8/8/8/8/8/K7 w - - 0 1,draw,-1,draw,0,0,3,7,1,7,9.899494936611665,1.0,1,0,1,1
198,1,1,8,8,7,7,a1,h8,g7,7R/6k1/8/8/8/8/8/K7 w - - 0 1,draw,-1,draw,1,1,2,6,2,7,8.48528137423857,1.4142135623730951,0,0,0,0
199,1,1,8,8,8,7,a1,h8,h7,7R/7k/8/8/8/8/8/K7 w - - 0 1,draw,-1,draw,0,1,3,7,1,7,9.219544457292887,1.0,1,0,1,0
200,2,1,1,3,1,4,b1,a3,a4,8/8/8/8/k7/R7/8/1K6 w - - 0 1,draw,-1,draw,0,3,3,3,1,2,3.1622776601683795,1.0,1,0,1,0
201,2,1,1,3,2,3,b1,a3,b3,8/8/8/8/8/Rk6/8/1K6 w - - 0 1,draw,-1,draw,1,2,2,2,1,2,2.0,1.0,1,1,0,0
202,2,1,1,3,2,4,b1,a3,b4,8/8/8/8/1k6/R7/8/1K6 w - - 0 1,draw,-1,draw,1,3,2,3,2,2,3.0,1.4142135623730951,0,0,0,0
203,2,1,1,4,1,3,b1,a4,a3,8/8/8/8/R7/k7/8/1K6 w - - 0 1,draw,-1,draw,0,2,3,2,1,3,2.23606797749979,1.0,1,1,1,0
204,2,1,1,4,1,5,b1,a4,a5,8/8/8/k7/R7/8/8/1K6 w - - 0 1,draw,-1,draw,0,3,3,4,1,3,4.123105625617661,1.0,1,0,1,0
205,2,1,1,4,2,3,b1,a4,b3,8/8/8/8/R7/1k6/8/1K6 w - - 0 1,draw,-1,draw,1,2,2,2,2,3,2.0,1.4142135623730951,0,1,0,0
206,2,1,1,4,2,4,b1,a4,b4,8/8/8/8/Rk6/8/8/1K6 w - - 0 1,draw,-1,draw,1,3,2,3,1,3,3.0,1.0,1,0,0,0
207,2,1,1,4,2,5,b1,a4,b5,8/8/8/1k6/R7/8/8/1K6 w - - 0 1,draw,-1,draw,1,3,2,4,2,3,4.0,1.4142135623730951,0,0,0,0
208,2,1,1,5,1,4,b1,a5,a4,8/8/8/R7/k7/8/8/1K6 w - - 0 1,draw,-1,draw,0,3,3,3,1,4,3.1622776601683795,1.0,1,0,1,0
209,2,1,1,5,1,6,b1,a5,a6,8/8/k7/R7/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,2,3,5,1,4,5.0990195135927845,1.0,1,0,1,0
210,2,1,1,5,2,4,b1,a5,b4,8/8/8/R7/1k6/8/8/1K6 w - - 0 1,draw,-1,draw,1,3,2,3,2,4,3.0,1.4142135623730951,0,0,0,0
211,2,1,1,5,2,5,b1,a5,b5,8/8/8/Rk6/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,3,2,4,1,4,4.0,1.0,1,0,0,0
212,2,1,1,5,2,6,b1,a5,b6,8/8/1k6/R7/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,2,2,5,2,4,5.0,1.4142135623730951,0,0,0,0
213,2,1,1,6,1,5,b1,a6,a5,8/8/R7/k7/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,3,3,4,1,5,4.123105625617661,1.0,1,0,1,0
214,2,1,1,6,1,7,b1,a6,a7,8/k7/R7/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,1,3,6,1,5,6.082762530298219,1.0,1,0,1,0
215,2,1,1,6,2,5,b1,a6,b5,8/8/R7/1k6/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,3,2,4,2,5,4.0,1.4142135623730951,0,0,0,0
216,2,1,1,6,2,6,b1,a6,b6,8/8/Rk6/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,2,2,5,1,5,5.0,1.0,1,0,0,0
217,2,1,1,6,2,7,b1,a6,b7,8/1k6/R7/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,1,2,6,2,5,6.0,1.4142135623730951,0,0,0,0
218,2,1,1,7,1,6,b1,a7,a6,8/R7/k7/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,2,3,5,1,6,5.0990195135927845,1.0,1,0,1,0
219,2,1,1,7,1,8,b1,a7,a8,k7/R7/8/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,0,3,7,1,6,7.0710678118654755,1.0,1,0,1,1
220,2,1,1,7,2,6,b1,a7,b6,8/R7/1k6/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,2,2,5,2,6,5.0,1.4142135623730951,0,0,0,0
221,2,1,1,7,2,7,b1,a7,b7,8/Rk6/8/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,1,2,6,1,6,6.0,1.0,1,0,0,0
222,2,1,1,7,2,8,b1,a7,b8,1k6/R7/8/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,1,3,7,2,6,7.0,1.4142135623730951,0,0,1,0
223,2,1,1,8,1,7,b1,a8,a7,R7/k7/8/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,1,3,6,1,7,6.082762530298219,1.0,1,0,1,0
224,2,1,1,8,2,7,b1,a8,b7,R7/1k6/8/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,1,2,6,2,7,6.0,1.4142135623730951,0,0,0,0
225,2,1,1,8,2,8,b1,a8,b8,Rk6/8/8/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,1,3,7,1,7,7.0,1.0,1,0,1,0
226,2,1,2,3,1,3,b1,b3,a3,8/8/8/8/8/kR6/8/1K6 w - - 0 1,draw,-1,draw,0,2,3,2,1,2,2.23606797749979,1.0,1,1,1,0
227,2,1,2,3,1,4,b1,b3,a4,8/8/8/8/k7/1R6/8/1K6 w - - 0 1,draw,-1,draw,0,3,3,3,2,2,3.1622776601683795,1.4142135623730951,0,0,1,0
228,2,1,2,3,2,4,b1,b3,b4,8/8/8/8/1k6/1R6/8/1K6 w - - 0 1,draw,-1,draw,1,3,2,3,1,2,3.0,1.0,1,0,0,0
229,2,1,2,3,3,3,b1,b3,c3,8/8/8/8/8/1Rk5/8/1K6 w - - 0 1,draw,-1,draw,2,2,1,2,1,2,2.23606797749979,1.0,1,1,0,0
230,2,1,2,3,3,4,b1,b3,c4,8/8/8/8/2k5/1R6/8/1K6 w - - 0 1,draw,-1,draw,2,3,1,3,2,2,3.1622776601683795,1.4142135623730951,0,0,0,0
231,2,1,2,4,1,3,b1,b4,a3,8/8/8/8/1R6/k7/8/1K6 w - - 0 1,draw,-1,draw,0,2,3,2,2,3,2.23606797749979,1.4142135623730951,0,1,1,0
232,2,1,2,4,1,4,b1,b4,a4,8/8/8/8/kR6/8/8/1K6 w - - 0 1,draw,-1,draw,0,3,3,3,1,3,3.1622776601683795,1.0,1,0,1,0
233,2,1,2,4,1,5,b1,b4,a5,8/8/8/k7/1R6/8/8/1K6 w - - 0 1,draw,-1,draw,0,3,3,4,2,3,4.123105625617661,1.4142135623730951,0,0,1,0
234,2,1,2,4,2,3,b1,b4,b3,8/8/8/8/1R6/1k6/8/1K6 w - - 0 1,draw,-1,draw,1,2,2,2,1,3,2.0,1.0,1,1,0,0
235,2,1,2,4,2,5,b1,b4,b5,8/8/8/1k6/1R6/8/8/1K6 w - - 0 1,draw,-1,draw,1,3,2,4,1,3,4.0,1.0,1,0,0,0
236,2,1,2,4,3,3,b1,b4,c3,8/8/8/8/1R6/2k5/8/1K6 w - - 0 1,draw,-1,draw,2,2,1,2,2,3,2.23606797749979,1.4142135623730951,0,1,0,0
237,2,1,2,4,3,4,b1,b4,c4,8/8/8/8/1Rk5/8/8/1K6 w - - 0 1,draw,-1,draw,2,3,1,3,1,3,3.1622776601683795,1.0,1,0,0,0
238,2,1,2,4,3,5,b1,b4,c5,8/8/8/2k5/1R6/8/8/1K6 w - - 0 1,draw,-1,draw,2,3,1,4,2,3,4.123105625617661,1.4142135623730951,0,0,0,0
239,2,1,2,5,1,4,b1,b5,a4,8/8/8/1R6/k7/8/8/1K6 w - - 0 1,draw,-1,draw,0,3,3,3,2,4,3.1622776601683795,1.4142135623730951,0,0,1,0
240,2,1,2,5,1,5,b1,b5,a5,8/8/8/kR6/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,3,3,4,1,4,4.123105625617661,1.0,1,0,1,0
241,2,1,2,5,1,6,b1,b5,a6,8/8/k7/1R6/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,2,3,5,2,4,5.0990195135927845,1.4142135623730951,0,0,1,0
242,2,1,2,5,2,4,b1,b5,b4,8/8/8/1R6/1k6/8/8/1K6 w - - 0 1,draw,-1,draw,1,3,2,3,1,4,3.0,1.0,1,0,0,0
243,2,1,2,5,2,6,b1,b5,b6,8/8/1k6/1R6/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,2,2,5,1,4,5.0,1.0,1,0,0,0
244,2,1,2,5,3,4,b1,b5,c4,8/8/8/1R6/2k5/8/8/1K6 w - - 0 1,draw,-1,draw,2,3,1,3,2,4,3.1622776601683795,1.4142135623730951,0,0,0,0
245,2,1,2,5,3,5,b1,b5,c5,8/8/8/1Rk5/8/8/8/1K6 w - - 0 1,draw,-1,draw,2,3,1,4,1,4,4.123105625617661,1.0,1,0,0,0
246,2,1,2,5,3,6,b1,b5,c6,8/8/2k5/1R6/8/8/8/1K6 w - - 0 1,draw,-1,draw,2,2,1,5,2,4,5.0990195135927845,1.4142135623730951,0,0,0,0
247,2,1,2,6,1,5,b1,b6,a5,8/8/1R6/k7/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,3,3,4,2,5,4.123105625617661,1.4142135623730951,0,0,1,0
248,2,1,2,6,1,6,b1,b6,a6,8/8/kR6/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,2,3,5,1,5,5.0990195135927845,1.0,1,0,1,0
249,2,1,2,6,1,7,b1,b6,a7,8/k7/1R6/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,1,3,6,2,5,6.082762530298219,1.4142135623730951,0,0,1,0
250,2,1,2,6,2,5,b1,b6,b5,8/8/1R6/1k6/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,3,2,4,1,5,4.0,1.0,1,0,0,0
251,2,1,2,6,2,7,b1,b6,b7,8/1k6/1R6/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,1,2,6,1,5,6.0,1.0,1,0,0,0
252,2,1,2,6,3,5,b1,b6,c5,8/8/1R6/2k5/8/8/8/1K6 w - - 0 1,draw,-1,draw,2,3,1,4,2,5,4.123105625617661,1.4142135623730951,0,0,0,0
253,2,1,2,6,3,6,b1,b6,c6,8/8/1Rk5/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,2,2,1,5,1,5,5.0990195135927845,1.0,1,0,0,0
254,2,1,2,6,3,7,b1,b6,c7,8/2k5/1R6/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,2,2,6,2,5,6.082762530298219,1.4142135623730951,0,0,0,0
255,2,1,2,7,1,6,b1,b7,a6,8/1R6/k7/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,2,3,5,2,6,5.0990195135927845,1.4142135623730951,0,0,1,0
256,2,1,2,7,1,7,b1,b7,a7,8/kR6/8/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,1,3,6,1,6,6.082762530298219,1.0,1,0,1,0
257,2,1,2,7,1,8,b1,b7,a8,k7/1R6/8/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,0,3,7,2,6,7.0710678118654755,1.4142135623730951,0,0,1,1
258,2,1,2,7,2,6,b1,b7,b6,8/1R6/1k6/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,2,2,5,1,6,5.0,1.0,1,0,0,0
259,2,1,2,7,2,8,b1,b7,b8,1k6/1R6/8/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,1,3,7,1,6,7.0,1.0,1,0,1,0
260,2,1,2,7,3,6,b1,b7,c6,8/1R6/2k5/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,2,2,1,5,2,6,5.0990195135927845,1.4142135623730951,0,0,0,0
261,2,1,2,7,3,7,b1,b7,c7,8/1Rk5/8/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,2,2,6,1,6,6.082762530298219,1.0,1,0,0,0
262,2,1,2,7,3,8,b1,b7,c8,2k5/1R6/8/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,2,3,7,2,6,7.0710678118654755,1.4142135623730951,0,0,1,0
263,2,1,2,8,1,7,b1,b8,a7,1R6/k7/8/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,1,3,6,2,7,6.082762530298219,1.4142135623730951,0,0,1,0
264,2,1,2,8,1,8,b1,b8,a8,kR6/8/8/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,0,3,7,1,7,7.0710678118654755,1.0,1,0,1,1
265,2,1,2,8,2,7,b1,b8,b7,1R6/1k6/8/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,1,2,6,1,7,6.0,1.0,1,0,0,0
266,2,1,2,8,3,7,b1,b8,c7,1R6/2k5/8/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,2,2,6,2,7,6.082762530298219,1.4142135623730951,0,0,0,0
267,2,1,2,8,3,8,b1,b8,c8,1Rk5/8/8/8/8/8/8/1K6 w - - 0 1,draw,-1,draw,0,2,3,7,1,7,7.0710678118654755,1.0,1,0,1,0
268,2,1,3,3,2,3,b1,c3,b3,8/8/8/8/8/1kR5/8/1K6 w - - 0 1,draw,-1,draw,1,2,2,2,1,2,2.0,1.0,1,1,0,0
269,2,1,3,3,2,4,b1,c3,b4,8/8/8/8/1k6/2R5/8/1K6 w - - 0 1,draw,-1,draw,1,3,2,3,2,2,3.0,1.4142135623730951,0,0,0,0
270,2,1,3,3,3,4,b1,c3,c4,8/8/8/8/2k5/2R5/8/1K6 w - - 0 1,draw,-1,draw,2,3,1,3,1,2,3.1622776601683795,1.0,1,0,0,0
271,2,1,3,3,4,2,b1,c3,d2,8/8/8/8/8/2R5/3k4/1K6 w - - 0 1,draw,-1,draw,1,3,2,2,2,2,2.23606797749979,1.4142135623730951,0,1,0,0
272,2,1,3,3,4,3,b1,c3,d3,8/8/8/8/8/2Rk4/8/1K6 w - - 0 1,draw,-1,draw,2,3,1,2,1,2,2.8284271247461903,1.0,1,1,0,0
273,2,1,3,3,4,4,b1,c3,d4,8/8/8/8/3k4/2R5/8/1K6 w - - 0 1,draw,-1,draw,3,3,0,3,2,2,3.605551275463989,1.4142135623730951,0,0,0,0
274,2,1,3,4,2,3,b1,c4,b3,8/8/8/8/2R5/1k6/8/1K6 w - - 0 1,draw,-1,draw,1,2,2,2,2,3,2.0,1.4142135623730951,0,1,0,0
275,2,1,3,4,2,4,b1,c4,b4,8/8/8/8/1kR5/8/8/1K6 w - - 0 1,draw,-1,draw,1,3,2,3,1,3,3.0,1.0,1,0,0,0
276,2,1,3,4,2,5,b1,c4,b5,8/8/8/1k6/2R5/8/8/1K6 w - - 0 1,draw,-1,draw,1,3,2,4,2,3,4.0,1.4142135623730951,0,0,0,0
277,2,1,3,4,3,3,b1,c4,c3,8/8/8/8/2R5/2k5/8/1K6 w - - 0 1,draw,-1,draw,2,2,1,2,1,3,2.23606797749979,1.0,1,1,0,0
278,2,1,3,4,3,5,b1,c4,c5,8/8/8/2k5/2R5/8/8/1K6 w - - 0 1,draw,-1,draw,2,3,1,4,1,3,4.123105625617661,1.0,1,0,0,0
279,2,1,3,4,4,3,b1,c4,d3,8/8/8/8/2R5/3k4/8/1K6 w - - 0 1,draw,-1,draw,2,3,1,2,2,3,2.8284271247461903,1.4142135623730951,0,1,0,0
280,2,1,3,4,4,4,b1,c4,d4,8/8/8/8/2Rk4/8/8/1K6 w - - 0 1,draw,-1,draw,3,3,0,3,1,3,3.605551275463989,1.0,1,0,0,0
281,2,1,3,4,4,5,b1,c4,d5,8/8/8/3k4/2R5/8/8/1K6 w - - 0 1,draw,-1,draw,3,3,0,4,2,3,4.47213595499958,1.4142135623730951,0,0,0,0
282,2,1,3,5,2,4,b1,c5,b4,8/8/8/2R5/1k6/8/8/1K6 w - - 0 1,draw,-1,draw,1,3,2,3,2,4,3.0,1.4142135623730951,0,0,0,0
283,2,1,3,5,2,5,b1,c5,b5,8/8/8/1kR5/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,3,2,4,1,4,4.0,1.0,1,0,0,0
284,2,1,3,5,2,6,b1,c5,b6,8/8/1k6/2R5/8/8/8/1K6 w - - 0 1,draw,-1,draw,1,2,2,5,2,4,5.0,1.4142135623730951,0,0,0,0
285,2,1,3,5,3,4,b1,c5,c4,8/8/8/2R5/2k5/8/8/1K6 w - - 0 1,draw,-1,draw,2,3,1,3,1,4,3.1622776601683795,1.0,1,0,0,0
286,2,1,3,5,3,6,b1,c5,c6,8/8/2k5/2R5/8/8/8/1K6 w - - 0 1,draw,-1,draw,2,2,1,5,1,4,5.0990195135927845,1.0,1,0,0,0
287,2,1,3,5,4,4,b1,c5,d4,8/8/8/2R5/3k4/8/8/1K6 w - - 0 1,draw,-1,draw,3,3,0,3,2,4,3.605551275463989,1.4142135623730951,0,0,0,0
288,2,1,3,5,4,5,b1,c5,d5,8/8/8/2Rk4/8/8/8/1K6 w - - 0 1,draw,-1,draw,3,3,0,4,1,4,4.47213595499958,1.0,1,0,0,0
289,2,1,3,5,4,6,b1,c5,d6,8/8/3k4/2R5/8/8/8/1K6 w - - 0 1,draw,-1,draw,2,3,1,5,2,4,5.385164807134504,1.4142135623730951,0,0,0,0
